follow_up_id,invoice_id,owner,follow_up_type,follow_up_status,created_date,due_date,aging_days,latest_response,next_action,generated_email_text,reminder_text
FUP00000048,INV00000095,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000095

Hi AP Team,

Invoice INV00000095 for vendor Coleman, Parker and Dominguez is scheduled to release 16 days before the contractual due date.

Risk score: 0.63
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-03-16 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000095. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000049,INV00000096,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000096

Hi AP Team,

Invoice INV00000096 for vendor Hicks-Rosales is scheduled to release 7 days before the contractual due date.

Risk score: 0.80
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-11-13 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000096. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000050,INV00000098,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000098

Hi AP Team,

Invoice INV00000098 for vendor Williams, Green and Walker is scheduled to release 4 days before the contractual due date.

Risk score: 0.83
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-11-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000098. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000051,INV00000101,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000101

Hi AP Team,

Invoice INV00000101 for vendor Jennings Ltd is scheduled to release 16 days before the contractual due date.

Risk score: 0.71
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-03-09 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000101. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000052,INV00000104,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000104

Hi AP Team,

Invoice INV00000104 for vendor Murphy Inc is scheduled to release 23 days before the contractual due date.

Risk score: 0.32
Root cause: Insufficient audit trail
Recommended action: HOLD
Recommended release date: 2025-05-21 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000104. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000053,INV00000105,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000105

Hi AP Team,

Invoice INV00000105 for vendor Rios Group is scheduled to release 4 days before the contractual due date.

Risk score: 0.65
Root cause: System error
Recommended action: DEFER
Recommended release date: 2025-12-24 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000105. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000054,INV00000108,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000108

Hi AP Team,

Invoice INV00000108 for vendor Mills-Clark is scheduled to release 22 days before the contractual due date.

Risk score: 0.89
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-02-15 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000108. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000055,INV00000109,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000109

Hi AP Team,

Invoice INV00000109 for vendor Wyatt Ltd is scheduled to release 15 days before the contractual due date.

Risk score: 0.62
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-07-30 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000109. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000056,INV00000110,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000110

Hi AP Team,

Invoice INV00000110 for vendor Townsend-Williamson is scheduled to release 35 days before the contractual due date.

Risk score: 0.72
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-07-05 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000110. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000057,INV00000113,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000113

Hi AP Team,

Invoice INV00000113 for vendor Collins, Savage and Garcia is scheduled to release 19 days before the contractual due date.

Risk score: 0.71
Root cause: System error
Recommended action: HOLD
Recommended release date: 2026-02-03 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000113. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000058,INV00000115,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000115

Hi AP Team,

Invoice INV00000115 for vendor Cooper-Peterson is scheduled to release 8 days before the contractual due date.

Risk score: 0.81
Root cause: System error
Recommended action: DEFER
Recommended release date: 2025-07-20 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000115. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000059,INV00000118,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000118

Hi AP Team,

Invoice INV00000118 for vendor Davenport-Brewer is scheduled to release 23 days before the contractual due date.

Risk score: 0.90
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-03-07 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000118. Please confirm hold/release decision and attach supporting approval evidence.
FUP00000060,INV00000119,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00000119

Hi AP Team,

Invoice INV00000119 for vendor Pace LLC is scheduled to release 24 days before the contractual due date.

Risk score: 0.76
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-07-22 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00000119. Please confirm hold/release decision and attach supporting approval evidence.
