invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label,vendor_name,vendor_category,vendor_country,vendor_payment_term,vendor_risk_rating,historical_early_payment_rate,po_payment_term,po_amount,buying_team,contract_payment_term,agreement_type,sap_due_date,sap_payment_release_date,payment_status,payment_method,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day,processor_name,team,avg_daily_volume,historical_manual_override_rate,historical_early_release_rate,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag,source_of_truth_payment_term,contractual_due_date,recommended_release_date,days_to_contractual_due_date,days_paid_early,early_payment_flag,payment_term_mismatch_flag,po_invoice_term_delta,sap_contract_due_date_delta,vendor_early_payment_rate,processor_early_release_rate,processor_manual_override_rate,month_end_flag,weekend_release_flag,high_value_invoice_flag,upr_missing_but_early_flag,sap_error_present_flag,market_risk_score,workflow_risk_signal,approval_risk_score,amount_log,amount_band,root_cause_label,invoice_month,rule_based_term,rule_based_recommended_release_date,target_adjustment_days,true_recommended_release_date,predicted_adjustment_days,override_confidence
INV00000036,V00239,PO0000060,CT000239,P0079,India,MXN,2025-06-07,2025-06-11,62006.82,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS,"Powell, Sutton and Reynolds",Logistics,India,45,Medium,0.3756,45,65524.42,Ice Cream,45,Standard,2025-07-23,2025-07-28,Queued,ACH,2025-06-12,9,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 079,AP LATAM,159,0.1764,0.1523,0,,Not Applicable,,0,45,2025-07-26,2025-07-26,-2,0,0,0,0,-3,0.3756,0.1523,0.1764,1,0,0,0,0,0.35,0.0,0.2,11.03501578510589,Very High,Not applicable / on-time,2025-07,45,2025-07-26,0,2025-07-26,0,1.0
INV00000037,V00169,PO0000131,CT000169,P0041,USA,GBP,2025-04-29,2025-05-06,28256.33,30,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Ramos-Spencer,Packaging,USA,30,Medium,0.3223,30,44362.98,Ice Cream,30,Strategic,2025-06-05,2025-05-25,Queued,ACH,2025-05-08,19,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 041,AP Africa,52,0.3611,0.47,0,,Not Applicable,,0,30,2025-06-05,2025-06-05,11,11,1,0,0,0,0.3223,0.47,0.3611,1,1,0,1,0,0.25,0.7,0.2,10.24910817194487,High,Behavioural,2025-05,30,2025-06-05,1,2025-06-06,0,0.8333
INV00000038,V00097,PO0000244,CT000097,P0036,UK,ZAR,2025-10-07,2025-10-11,30562.32,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Lucas Inc,Raw Materials,UK,30,High,0.2742,45,62807.93,Beauty,30,Strategic,2025-11-10,2025-10-31,Queued,ACH,2025-10-13,13,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night,Processor 036,AP India,167,0.3129,0.482,0,,Not Applicable,,0,30,2025-11-10,2025-11-10,10,10,1,0,0,0,0.2742,0.482,0.3129,1,0,0,1,0,0.22,0.7,0.2,10.327555876123151,High,Behavioural,2025-10,30,2025-11-10,0,2025-11-10,0,1.0
INV00000039,V00237,PO0000348,CT000237,P0070,UK,GBP,2025-08-26,2025-08-27,92947.4,60,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,Buckley Group,Facilities,UK,60,Low,0.5549,60,69426.52,Corporate,60,Standard,2025-10-31,2025-10-20,Queued,SEPA,2025-08-30,15,Held,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 070,AP SEA,60,0.0695,0.1465,0,,Not Applicable,,0,60,2025-10-26,2025-10-29,6,6,1,0,0,5,0.5549,0.1465,0.0695,0,0,1,1,0,0.22,0.6,0.2,11.43979977944576,Very High,System error,2025-10,60,2025-10-26,2,2025-10-28,3,0.8333
INV00000040,V00316,PO0000088,CT000316,P0001,USA,ZAR,2026-02-22,2026-02-28,146605.86,60,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE,"Braun, Cook and Nixon",IT Services,USA,60,Low,0.2809,60,39895.17,Foods,60,Standard,2026-04-29,2026-05-01,Queued,Wire,2026-03-01,15,Held,Scenario HIGH_VALUE_MANUAL_OVERRIDE: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,60,2026-04-29,2026-04-29,-2,0,0,0,0,0,0.2809,0.2754,0.4192,0,0,1,0,0,0.25,0.0,0.2,11.895509861337155,Very High,Not applicable / on-time,2026-05,60,2026-04-29,1,2026-04-30,0,0.8333
INV00000041,V00298,PO0000380,CT000298,P0083,South Africa,ZAR,2025-12-20,2025-12-23,7042.57,30,Medium,Approved,REPEAT_VENDOR_PATTERN,Williams-Lane,Logistics,South Africa,30,Low,0.431,30,39073.2,Ice Cream,30,Standard,2026-01-22,2026-01-05,Queued,Cheque,2025-12-26,7,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 083,AP LATAM,164,0.1672,0.2409,0,,Not Applicable,,0,30,2026-01-22,2026-01-23,17,17,1,0,0,0,0.431,0.2409,0.1672,0,0,0,1,0,0.4,0.6,0.2,8.859870422891909,Low,Behavioural,2026-01,30,2026-01-22,0,2026-01-22,1,0.8333
INV00000042,V00037,PO0000571,CT000037,P0082,India,IDR,2025-03-09,2025-03-15,61695.98,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,"Perry, Duke and Olson",Facilities,India,90,Low,0.2374,90,185065.21,Foods,90,Exception,2025-06-13,2025-06-05,Queued,ACH,2025-03-15,12,Held,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Evening,Processor 082,AP LATAM,157,0.1671,0.2869,1,Urgent production need,Approved,Business Unit,1,90,2025-06-13,2025-06-11,8,8,1,0,0,0,0.2374,0.2869,0.1671,0,0,0,0,0,0.35,0.55,0.2,11.029990262180162,Very High,UPR,2025-06,90,2025-06-13,-2,2025-06-11,-2,1.0
INV00000043,V00237,PO0000348,CT000237,P0031,UK,EUR,2026-01-22,2026-01-24,14329.74,60,Medium,Approved,NORMAL_ON_TIME,Buckley Group,Facilities,UK,60,Low,0.5549,60,69426.52,Corporate,60,Standard,2026-03-25,2026-03-27,Queued,NEFT,2026-01-24,12,Held,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Morning,Processor 031,AP SEA,135,0.4096,0.0949,0,,Not Applicable,,0,60,2026-03-25,2026-03-25,-2,0,0,0,0,0,0.5549,0.0949,0.4096,1,0,0,0,0,0.22,0.0,0.2,9.570162159405182,Medium,Not applicable / on-time,2026-03,60,2026-03-25,0,2026-03-25,0,1.0
INV00000044,V00262,PO0000381,CT000262,P0064,South Africa,USD,2025-12-17,2025-12-23,16897.94,30,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,Monroe-Chen,Logistics,South Africa,30,Low,0.2407,30,15306.63,Ice Cream,30,Standard,2026-01-22,2026-01-08,Queued,NEFT,2025-12-23,22,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night,Processor 064,AP Africa,75,0.3606,0.4673,0,,Not Applicable,,0,30,2026-01-22,2026-01-23,14,14,1,0,0,0,0.2407,0.4673,0.3606,0,0,0,1,0,0.4,0.7,0.55,9.735006177050574,Medium,Behavioural,2026-01,30,2026-01-22,0,2026-01-22,1,0.8333
INV00000045,V00288,PO0000184,CT000288,P0017,UK,EUR,2025-06-23,2025-06-27,18255.55,60,High,Rejected,NORMAL_ON_TIME,Hayes-Willis,Professional Services,UK,60,Medium,0.479,60,42803.24,Home Care,60,Strategic,2025-08-31,2025-08-29,Queued,Wire,2025-06-30,15,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 017,AP LATAM,137,0.1925,0.01,0,,Not Applicable,,0,60,2025-08-26,2025-08-26,-3,0,0,0,0,5,0.479,0.01,0.1925,1,0,0,0,0,0.22,0.0,0.1,9.812279198729552,High,Not applicable / on-time,2025-08,60,2025-08-26,-3,2025-08-23,0,0.5
INV00000046,V00179,PO0000347,CT000179,P0011,Mexico,IDR,2025-01-27,2025-01-31,45130.4,60,Medium,Approved,PAYMENT_TERM_MISMATCH,Fowler PLC,Logistics,Mexico,90,Low,0.0346,90,17721.96,Corporate,90,Standard,2025-04-24,2025-03-31,Queued,ACH,2025-02-02,12,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Late Night,Processor 011,AP Africa,119,0.1896,0.1399,0,,Not Applicable,,0,90,2025-05-01,2025-05-06,31,31,1,1,30,-7,0.0346,0.1399,0.1896,1,0,0,1,0,0.36,0.6,0.2,10.717333513833355,Very High,System error,2025-03,90,2025-05-01,3,2025-05-04,5,0.6667
INV00000047,V00040,PO0000688,CT000040,P0048,Germany,IDR,2025-12-28,2026-01-04,102364.53,90,High,Approved,CORA_SAP_SYSTEM_ERROR,"Bishop, Villarreal and Reyes",Marketing,Germany,60,Medium,0.6272,60,47780.5,Foods,60,Strategic,2026-02-26,2026-01-31,Queued,ACH,2026-01-08,3,Pending,Cora/SAP date logic issue detected with code TERM_CFG_ERR; payment term mapping requires review.,0,TERM_CFG_ERR,Evening,Processor 048,AP Africa,82,0.1879,0.0768,1,Legal settlement,Approved,Finance Lead,1,60,2026-03-05,2026-03-06,33,33,1,1,-30,-7,0.6272,0.0768,0.1879,1,1,1,0,1,0.18,0.65,0.2,11.536305313824196,Very High,UPR,2026-01,60,2026-03-05,2,2026-03-07,1,0.8333
INV00000048,V00054,PO0000779,CT000054,P0055,Germany,ZAR,2025-03-29,2025-03-30,16741.44,60,High,Approved,LOW_RISK_STANDARD_PROCESS,"Ball, Zamora and Mcpherson",Facilities,Germany,30,Low,0.5078,30,18747.98,Corporate,45,Exception,2025-05-14,2025-05-14,Held,Wire,2025-04-03,6,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 055,AP Americas,152,0.1643,0.1814,0,,Not Applicable,,0,45,2025-05-14,2025-05-16,0,0,0,1,-30,0,0.5078,0.1814,0.1643,0,0,0,0,0,0.18,0.0,0.2,9.725702092083592,Medium,Not applicable / on-time,2025-05,45,2025-05-14,3,2025-05-17,2,0.8333
INV00000049,V00140,PO0000988,CT000140,P0053,India,ZAR,2025-04-11,2025-04-13,100491.18,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR,"Hardy, Robinson and Gibson",Logistics,India,45,Low,0.2058,45,9628.57,Home Care,45,Standard,2025-05-18,2025-05-20,Queued,SEPA,2025-04-14,5,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Morning,Processor 053,AP LATAM,150,0.1483,0.2445,0,,Not Applicable,,0,45,2025-05-28,2025-06-02,8,8,1,0,0,-10,0.2058,0.2445,0.1483,0,0,1,1,1,0.35,0.65,0.2,11.517835192508565,Very High,System error,2025-05,45,2025-05-28,4,2025-06-01,5,0.8333
INV00000050,V00267,PO0000816,CT000267,P0072,USA,GBP,2025-08-03,2025-08-04,19395.91,45,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT,Page-Murray,Professional Services,USA,45,Low,0.114,45,25018.68,Home Care,45,Standard,2025-09-18,2025-09-06,Queued,ACH,2025-08-07,16,Held,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Morning,Processor 072,AP Africa,188,0.3462,0.3203,1,Port clearance,Pending,Procurement,1,45,2025-09-18,2025-09-16,12,12,1,0,0,0,0.114,0.3203,0.3462,0,1,0,0,0,0.25,0.55,0.55,9.87286905401476,High,UPR,2025-09,45,2025-09-18,-1,2025-09-17,-2,0.8333
INV00000051,V00228,PO0000032,CT000228,P0036,Brazil,INR,2025-02-07,2025-02-13,71130.84,30,Low,Approved,REPEAT_VENDOR_PATTERN,Kirk-Proctor,Facilities,Brazil,45,Medium,0.5679,45,59698.7,Ice Cream,45,Standard,2025-03-27,2025-04-01,Held,SEPA,2025-02-15,10,Held,Scenario REPEAT_VENDOR_PATTERN: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 036,AP India,167,0.3129,0.482,0,,Not Applicable,,0,45,2025-03-30,2025-04-01,-2,0,0,1,15,-3,0.5679,0.482,0.3129,0,0,0,0,0,0.42,0.0,0.2,11.172290335521765,Very High,Not applicable / on-time,2025-04,45,2025-03-30,2,2025-04-01,2,1.0
INV00000052,V00283,PO0000758,CT000283,P0073,USA,MXN,2025-07-01,2025-07-07,20097.58,45,Medium,Pending,NORMAL_ON_TIME,Cross-Phillips,Logistics,USA,30,Medium,0.1536,30,142072.41,Beauty,30,Strategic,2025-08-03,2025-07-28,Queued,ACH,2025-07-11,0,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Evening,Processor 073,AP Europe,108,0.0363,0.2674,0,,Not Applicable,,0,30,2025-08-06,2025-08-11,9,9,1,1,-15,-3,0.1536,0.2674,0.0363,1,0,0,1,0,0.25,0.6,0.55,9.908404444785397,High,System error,2025-07,30,2025-08-06,3,2025-08-09,5,0.6667
INV00000053,V00410,PO0000973,CT000410,P0082,Mexico,MXN,2025-04-23,2025-04-29,9729.86,90,Medium,Pending,REPEAT_VENDOR_PATTERN,Guzman-Adkins,Facilities,Mexico,30,High,0.3766,30,22323.85,Ice Cream,30,Standard,2025-05-29,2025-06-03,Queued,SEPA,2025-04-29,6,Released,Scenario REPEAT_VENDOR_PATTERN: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 082,AP LATAM,157,0.1671,0.2869,0,,Not Applicable,,0,30,2025-05-29,2025-05-31,-5,0,0,1,-60,0,0.3766,0.2869,0.1671,0,0,0,0,0,0.36,0.0,0.55,9.18305755770791,Medium,Not applicable / on-time,2025-06,30,2025-05-29,1,2025-05-30,2,0.8333
INV00000054,V00185,PO0000910,CT000185,P0009,Indonesia,GBP,2025-01-25,2025-01-26,122786.7,45,High,Approved,NORMAL_ON_TIME,Leblanc-Patrick,Raw Materials,Indonesia,90,Medium,0.4125,30,108183.28,Corporate,30,Standard,2025-02-25,2025-03-03,Queued,Wire,2025-01-28,12,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 009,AP India,50,0.0724,0.1789,0,,Not Applicable,,0,30,2025-02-25,2025-02-27,-6,0,0,1,-15,0,0.4125,0.1789,0.0724,0,0,1,0,0,0.38,0.0,0.2,11.718212126812094,Very High,Not applicable / on-time,2025-03,30,2025-02-25,3,2025-02-28,2,0.8333
INV00000055,V00020,PO0001019,CT000020,P0072,Germany,USD,2026-02-15,2026-02-17,8801.88,30,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,Anderson Group,Marketing,Germany,60,Low,0.0552,60,165131.71,Home Care,60,Standard,2026-04-23,2026-04-09,Queued,Wire,2026-02-19,16,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,60,2026-04-18,2026-04-23,9,9,1,1,30,5,0.0552,0.3203,0.3462,0,0,0,1,0,0.18,0.7,0.55,9.082834219651533,Medium,System error,2026-04,60,2026-04-18,7,2026-04-25,5,0.6667
INV00000056,V00287,PO0000950,CT000287,P0021,India,USD,2025-04-29,2025-05-02,8204.6,60,Medium,Rejected,REPEAT_VENDOR_PATTERN,Collins-Hudson,Raw Materials,India,60,Low,0.3314,60,78579.46,Nutrition,60,Standard,2025-07-01,2025-07-07,Queued,ACH,2025-05-04,11,Pending,Scenario REPEAT_VENDOR_PATTERN: standard queue movement; payment not before contractual due date.,1,NONE,Evening,Processor 021,AP Africa,148,0.1977,0.0641,0,,Not Applicable,,0,60,2025-07-01,2025-07-01,-6,0,0,0,0,0,0.3314,0.0641,0.1977,0,0,0,0,0,0.35,0.0,0.1,9.0125721269932,Low,Not applicable / on-time,2025-07,60,2025-07-01,0,2025-07-01,0,1.0
INV00000057,V00149,PO0001127,CT000149,P0060,UK,MXN,2025-09-05,2025-09-11,4364.06,30,Low,Approved,LOW_RISK_STANDARD_PROCESS,Hicks-Rosales,Raw Materials,UK,30,Low,0.2073,30,62126.1,Ice Cream,30,Standard,2025-10-11,2025-10-11,Queued,Wire,2025-09-13,12,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 060,AP Africa,107,0.2231,0.1824,0,,Not Applicable,,0,30,2025-10-11,2025-10-11,0,0,0,0,0,0,0.2073,0.1824,0.2231,0,1,0,0,0,0.22,0.0,0.2,8.381387213883698,Low,Not applicable / on-time,2025-10,30,2025-10-11,1,2025-10-12,0,0.8333
INV00000058,V00214,PO0000256,CT000214,P0038,South Africa,GBP,2026-01-07,2026-01-13,61736.52,30,Medium,Approved,NORMAL_ON_TIME,Schwartz and Sons,Facilities,South Africa,30,Low,0.502,60,76344.69,Beauty,30,Standard,2026-02-12,2026-02-16,Queued,Wire,2026-01-13,1,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 038,AP India,114,0.0794,0.3779,0,,Not Applicable,,0,30,2026-02-12,2026-02-14,-4,0,0,1,30,0,0.502,0.3779,0.0794,0,0,0,0,0,0.4,0.0,0.2,11.030647128801045,Very High,Not applicable / on-time,2026-02,30,2026-02-12,3,2026-02-15,2,0.8333
INV00000059,V00189,PO0001073,CT000189,P0026,Indonesia,IDR,2025-08-08,2025-08-15,79111.99,30,Medium,Pending,PAYMENT_TERM_MISMATCH,Burgess-Stokes,Logistics,Indonesia,60,Medium,0.2001,60,14698.61,Nutrition,60,Strategic,2025-10-04,2025-09-10,Held,Wire,2025-08-16,15,Approved,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Morning,Processor 026,AP India,147,0.0852,0.1746,1,Port clearance,Pending,Procurement,1,60,2025-10-14,2025-10-15,34,34,1,1,30,-10,0.2001,0.1746,0.0852,0,0,0,0,1,0.38,0.65,0.55,11.278632362775866,Very High,UPR,2025-09,60,2025-10-14,-1,2025-10-13,1,0.6667
INV00000060,V00121,PO0000265,CT000121,P0023,Brazil,MXN,2025-05-14,2025-05-20,24143.88,60,Medium,Approved,PAYMENT_TERM_MISMATCH,Anderson Inc,Marketing,Brazil,90,Low,0.181,90,84954.24,Beauty,90,Strategic,2025-08-11,2025-08-18,Queued,NEFT,2025-05-23,12,Released,Scenario PAYMENT_TERM_MISMATCH: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 023,AP Americas,69,0.1044,0.2788,0,,Not Applicable,,0,90,2025-08-18,2025-08-20,0,0,0,1,30,-7,0.181,0.2788,0.1044,0,0,0,0,0,0.42,0.0,0.2,10.091827628322212,High,Not applicable / on-time,2025-08,90,2025-08-18,2,2025-08-20,2,1.0
INV00000061,V00071,PO0000490,CT000071,P0032,USA,ZAR,2025-12-05,2025-12-12,5807.66,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Welch and Sons,Raw Materials,USA,60,Medium,0.2086,60,17257.89,Beauty,60,Standard,2026-02-10,2026-02-17,Held,ACH,2025-12-15,6,Released,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 032,AP Europe,67,0.1595,0.2881,0,,Not Applicable,,0,60,2026-02-10,2026-02-10,-7,0,0,0,0,0,0.2086,0.2881,0.1595,0,0,0,0,0,0.25,0.0,0.2,8.667105186412146,Low,Not applicable / on-time,2026-02,60,2026-02-10,-2,2026-02-08,0,0.6667
INV00000062,V00401,PO0000941,CT000401,P0010,USA,INR,2025-11-11,2025-11-13,16201.88,30,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT,Freeman Group,Professional Services,USA,30,Medium,0.2168,30,22856.81,Corporate,30,Standard,2025-12-13,2025-12-04,Queued,SEPA,2025-11-16,8,Pending,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Evening,Processor 010,AP Americas,152,0.1589,0.0975,1,Urgent production need,Approved,Procurement,0,30,2025-12-13,2025-12-11,9,9,1,0,0,0,0.2168,0.0975,0.1589,0,0,0,0,0,0.25,0.55,0.55,9.692944283197656,Medium,UPR,2025-12,30,2025-12-13,-3,2025-12-10,-2,0.8333
INV00000063,V00051,PO0000033,CT000051,P0010,USA,IDR,2025-01-05,2025-01-09,11875.7,60,Low,Approved,PAYMENT_TERM_MISMATCH,Galvan LLC,IT Services,USA,30,Low,0.3722,30,131123.98,Nutrition,30,Standard,2025-02-05,2025-01-29,Queued,Wire,2025-01-11,4,Pending,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,1,CORA_SYNC_ERR,Morning,Processor 010,AP Americas,152,0.1589,0.0975,0,,Not Applicable,,0,30,2025-02-08,2025-02-08,10,10,1,1,-30,-3,0.3722,0.0975,0.1589,1,0,0,1,1,0.25,0.65,0.2,9.382333776551466,Medium,System error,2025-01,30,2025-02-08,3,2025-02-11,6,0.5
INV00000064,V00397,PO0001131,CT000397,P0057,South Africa,EUR,2026-01-08,2026-01-12,5530.36,30,Low,Pending,NORMAL_ON_TIME,Wheeler PLC,Professional Services,South Africa,60,Low,0.2345,60,63393.71,Foods,60,Strategic,2026-03-18,2026-03-17,Queued,NEFT,2026-01-13,10,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 057,AP Africa,59,0.1153,0.1599,1,Critical supply continuity,Approved,Finance Lead,1,60,2026-03-13,2026-03-13,-4,0,0,1,30,5,0.2345,0.1599,0.1153,0,0,0,0,0,0.4,0.0,0.55,8.618188995564145,Low,Not applicable / on-time,2026-03,60,2026-03-13,5,2026-03-18,2,0.5
INV00000065,V00048,PO0000455,CT000048,P0085,USA,ZAR,2025-02-23,2025-02-24,9766.02,90,High,Approved,CORA_SAP_SYSTEM_ERROR,Morales and Sons,IT Services,USA,90,Low,0.4343,30,17169.87,Home Care,30,Standard,2025-03-26,2025-02-17,Queued,ACH,2025-02-27,13,Released,Cora/SAP date logic issue detected with code TERM_CFG_ERR; payment term mapping requires review.,0,TERM_CFG_ERR,Morning,Processor 085,AP Africa,69,0.122,0.4229,0,,Not Applicable,,0,30,2025-03-26,2025-04-01,37,37,1,1,-60,0,0.4343,0.4229,0.122,0,0,0,1,1,0.25,0.65,0.2,9.186766683157062,Medium,System error,2025-02,30,2025-03-26,5,2025-03-31,6,0.8333
INV00000066,V00041,PO0000836,CT000041,P0046,UK,ZAR,2025-12-02,2025-12-09,27750.87,45,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Hill Inc,Logistics,UK,45,Low,0.128,45,34215.98,Corporate,45,Standard,2026-01-25,2026-01-23,Queued,NEFT,2025-12-09,9,Held,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 046,AP LATAM,170,0.1096,0.1866,0,,Not Applicable,,0,45,2026-01-23,2026-01-23,0,0,0,0,0,2,0.128,0.1866,0.1096,0,0,0,0,0,0.22,0.0,0.2,10.23105850429154,High,Not applicable / on-time,2026-01,45,2026-01-23,0,2026-01-23,0,1.0
INV00000067,V00380,PO0000432,CT000380,P0084,Indonesia,INR,2025-02-15,2025-02-15,8643.59,90,Medium,Approved,NORMAL_ON_TIME,Mills Group,Raw Materials,Indonesia,60,Low,0.2212,60,81735.41,Nutrition,60,Standard,2025-04-18,2025-04-22,Queued,ACH,2025-02-17,10,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 084,AP LATAM,114,0.12,0.0676,0,,Not Applicable,,0,60,2025-04-16,2025-04-18,-6,0,0,1,-30,2,0.2212,0.0676,0.12,0,0,0,0,0,0.38,0.0,0.2,9.064688970734778,Medium,Not applicable / on-time,2025-04,60,2025-04-16,3,2025-04-19,2,0.8333
INV00000068,V00398,PO0000831,CT000398,P0014,USA,GBP,2025-01-30,2025-02-05,22166.13,90,Medium,Approved,PAYMENT_TERM_MISMATCH,Barry Group,Logistics,USA,45,Low,0.0823,45,1998.54,Beauty,45,Standard,2025-03-12,2025-03-17,Queued,Cheque,2025-02-07,13,Approved,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Afternoon,Processor 014,AP Europe,175,0.0759,0.211,0,,Not Applicable,,0,45,2025-03-22,2025-03-28,5,5,1,1,-45,-10,0.0823,0.211,0.0759,0,0,0,1,1,0.25,0.65,0.2,10.006365840013025,High,System error,2025-03,45,2025-03-22,7,2025-03-29,6,0.8333
INV00000069,V00377,PO0001198,CT000377,P0088,Mexico,IDR,2025-02-25,2025-02-27,2527.19,45,Low,Approved,NORMAL_ON_TIME,Gordon-Mckay,IT Services,Mexico,30,Low,0.3407,30,54807.1,Corporate,30,Strategic,2025-03-26,2025-03-24,Held,Cheque,2025-02-28,13,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning,Processor 088,AP Europe,137,0.0483,0.2499,0,,Not Applicable,,0,30,2025-03-29,2025-04-03,5,5,1,1,-15,-3,0.3407,0.2499,0.0483,0,0,0,1,0,0.36,0.6,0.2,7.835258910670358,Low,System error,2025-03,30,2025-03-29,6,2025-04-04,5,0.8333
INV00000070,V00326,PO0001045,CT000326,P0001,Germany,INR,2025-12-04,2025-12-05,487941.04,60,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE,Clark-Manning,IT Services,Germany,45,Medium,0.3158,45,36317.13,Home Care,45,Strategic,2026-01-21,2026-01-05,Queued,Wire,2025-12-05,13,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,0,NONE,Morning,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,45,2026-01-19,2026-01-21,14,14,1,1,-15,2,0.3158,0.2754,0.4192,0,0,1,1,0,0.18,0.7,0.2,13.097951907289708,Very High,Behavioural,2026-01,45,2026-01-19,3,2026-01-22,2,0.8333
